waktu,line,soil_ec,soil_humidity,soil_temperature,co2,air_humidity,pressure,air_temperature
2023-06-30 07:56:41.951,2,742,30.33,25.3,475.0,62.5,1008.2,26.1
2023-06-30 07:58:35.756,3,1056,43.28,25.4,483.0,60.5,1008.2,26.0
2023-06-30 08:01:35.221,1,477,22.99,25.1,483.0,60.5,1008.2,26.0
2023-06-30 08:06:43.309,2,741,30.33,25.4,483.0,60.5,1008.2,26.0
2023-06-30 08:08:37.111,3,1056,43.39,25.5,475.0,61.0,1008.0,26.1
2023-06-30 08:11:36.598,1,475,22.99,25.2,475.0,61.0,1008.0,26.1
2023-06-30 08:16:44.677,2,740,30.41,25.5,485.0,62.5,1008.1,26.0
2023-06-30 08:18:38.464,3,1055,43.39,25.5,485.0,62.5,1008.1,26.0
2023-06-30 08:21:37.964,1,475,22.99,25.2,485.0,62.5,1008.1,26.0
2023-06-30 08:26:46.058,2,740,30.33,25.5,482.0,63.5,1008.1,25.4
2023-06-30 08:28:39.843,3,1055,43.39,25.5,482.0,63.5,1008.1,25.4
2023-06-30 08:31:39.335,1,474,22.99,25.2,482.0,63.5,1008.1,25.4
2023-06-30 08:36:47.410,2,741,30.33,25.5,490.0,65.5,1008.2,24.8
2023-06-30 08:38:41.205,3,1055,43.28,25.5,490.0,65.5,1008.2,24.8
2023-06-30 08:41:40.714,1,472,22.93,25.3,490.0,65.5,1008.2,24.8
2023-06-30 08:46:48.773,2,740,30.33,25.6,496.0,68.5,1008.5,24.3
2023-06-30 08:48:42.544,3,1054,43.39,25.5,496.0,68.5,1008.5,24.3
2023-06-30 08:51:42.076,1,472,22.93,25.3,496.0,68.5,1008.5,24.3
2023-06-30 08:56:50.120,2,741,30.33,25.6,494.0,69.5,1008.6,23.8
2023-06-30 08:58:43.921,3,1053,43.39,25.5,494.0,69.5,1008.6,23.8
2023-06-30 09:01:43.445,1,471,22.99,25.3,494.0,69.5,1008.6,23.8
2023-06-30 09:06:51.490,2,741,30.33,25.6,486.0,72.0,1008.8,23.4
2023-06-30 09:08:45.276,3,1054,43.39,25.5,486.0,72.0,1008.8,23.4
2023-06-30 09:11:44.802,1,471,22.99,25.3,486.0,72.0,1008.8,23.4
2023-06-30 09:16:52.858,2,740,30.33,25.7,491.0,75.0,1008.8,22.9
2023-06-30 09:18:46.631,3,1053,43.28,25.5,491.0,75.0,1008.8,22.9
2023-06-30 09:21:46.176,1,470,23.03,25.4,491.0,75.0,1008.8,22.9
2023-06-30 09:26:54.207,2,741,30.33,25.7,485.0,77.5,1008.9,22.7
2023-06-30 09:28:48.011,3,1053,43.28,25.4,485.0,77.5,1008.9,22.7
2023-06-30 09:31:47.542,1,469,22.99,25.4,485.0,77.5,1008.9,22.7
2023-06-30 09:36:55.578,2,741,30.33,25.7,475.0,75.5,1008.7,22.9
2023-06-30 09:38:49.359,3,1054,43.28,25.4,475.0,75.5,1008.7,22.9
2023-06-30 09:41:48.893,1,468,22.99,25.4,475.0,75.5,1008.7,22.9
2023-06-30 09:46:56.927,2,741,30.33,25.7,492.0,76.0,1008.6,23.0
2023-06-30 09:48:50.730,3,1057,43.28,25.3,492.0,76.0,1008.6,23.0
2023-06-30 09:51:50.269,1,468,22.99,25.3,492.0,76.0,1008.6,23.0
2023-06-30 09:56:58.282,2,741,30.26,25.7,495.0,72.0,1008.5,23.5
2023-06-30 09:58:52.094,3,1058,43.28,25.3,495.0,72.0,1008.5,23.5
2023-06-30 10:01:51.618,1,468,22.99,25.3,495.0,72.0,1008.5,23.5
2023-06-30 10:06:59.658,2,741,30.26,25.6,468.0,72.0,1008.6,23.7
2023-06-30 10:08:53.441,3,1059,43.18,25.3,468.0,72.0,1008.6,23.7
2023-06-30 10:11:52.973,1,467,22.99,25.3,468.0,72.0,1008.6,23.7
2023-06-30 10:17:01.033,2,741,30.26,25.6,488.0,73.5,1008.7,23.6
2023-06-30 10:18:54.797,3,1060,43.18,25.3,488.0,73.5,1008.7,23.6
2023-06-30 10:21:54.340,1,466,22.99,25.3,488.0,73.5,1008.7,23.6
2023-06-30 10:27:02.390,2,742,30.26,25.6,501.0,73.0,1008.7,23.5
2023-06-30 10:28:56.158,3,1059,43.18,25.3,501.0,73.0,1008.7,23.5
2023-06-30 10:31:55.708,1,465,22.99,25.3,501.0,73.0,1008.7,23.5
2023-06-30 10:37:03.752,2,742,30.26,25.6,496.0,73.0,1008.5,23.5
2023-06-30 10:38:57.524,3,1058,43.18,25.2,496.0,73.0,1008.5,23.5
2023-06-30 10:41:57.079,1,464,22.99,25.3,496.0,73.0,1008.5,23.5
2023-06-30 10:47:05.108,2,741,30.26,25.6,488.0,74.0,1008.4,23.6
2023-06-30 10:48:58.870,3,1057,43.18,25.2,488.0,74.0,1008.4,23.6
2023-06-30 10:51:58.458,1,463,22.99,25.3,488.0,74.0,1008.4,23.6
2023-06-30 10:57:06.474,2,741,30.26,25.6,495.0,74.5,1008.2,23.5
2023-06-30 10:59:00.251,3,1056,43.18,25.2,495.0,74.5,1008.2,23.5
2023-06-30 11:01:59.821,1,462,22.99,25.3,495.0,74.5,1008.2,23.5
2023-06-30 11:07:07.824,2,741,30.14,25.6,483.0,75.5,1008.1,23.6
2023-06-30 11:09:01.616,3,1055,43.18,25.2,483.0,75.5,1008.1,23.6
2023-06-30 11:12:01.184,1,461,22.99,25.3,483.0,75.5,1008.1,23.6
2023-06-30 11:17:09.184,2,740,30.07,25.6,485.0,76.0,1008.1,23.5
2023-06-30 11:19:02.971,3,1053,43.08,25.1,485.0,76.0,1008.1,23.5
2023-06-30 11:22:02.554,1,460,22.99,25.3,485.0,76.0,1008.1,23.5
2023-06-30 11:27:10.549,2,740,30.14,25.6,486.0,76.5,1008.2,23.4
2023-06-30 11:29:04.331,3,1053,43.08,25.1,486.0,76.5,1008.2,23.4
2023-06-30 11:32:03.926,1,459,22.99,25.3,486.0,76.5,1008.2,23.4
2023-06-30 11:37:11.895,2,741,30.14,25.5,482.0,76.0,1008.3,23.7
2023-06-30 11:39:05.676,3,1054,43.18,25.1,482.0,76.0,1008.3,23.7
2023-06-30 11:42:05.282,1,458,22.99,25.3,482.0,76.0,1008.3,23.7
2023-06-30 11:47:13.273,2,740,30.14,25.5,484.0,75.5,1008.4,23.8
2023-06-30 11:49:07.031,3,1054,43.08,25.1,484.0,75.5,1008.4,23.8
2023-06-30 11:52:06.659,1,456,22.99,25.3,484.0,75.5,1008.4,23.8
2023-06-30 11:57:14.635,2,740,30.14,25.5,477.0,76.5,1008.2,23.9
2023-06-30 11:59:08.407,3,1055,43.18,25.1,477.0,76.5,1008.2,23.9
2023-06-30 12:02:08.011,1,455,22.99,25.3,477.0,76.5,1008.2,23.9
2023-06-30 12:07:16.002,2,740,30.14,25.5,477.0,75.0,1008.3,23.5
2023-06-30 12:09:09.762,3,1053,43.08,25.1,477.0,75.0,1008.3,23.5
2023-06-30 12:12:09.365,1,454,22.99,25.3,477.0,75.0,1008.3,23.5
2023-06-30 12:17:17.355,2,740,30.14,25.5,466.0,76.5,1008.3,23.5
2023-06-30 12:19:11.130,3,1053,43.18,25.2,466.0,76.5,1008.3,23.5
2023-06-30 12:22:10.726,1,452,22.99,25.3,466.0,76.5,1008.3,23.5
2023-06-30 12:27:18.719,2,740,30.14,25.5,485.0,76.5,1008.2,23.0
2023-06-30 12:29:12.470,3,1053,43.18,25.2,485.0,76.5,1008.2,23.0
2023-06-30 12:32:12.084,1,451,22.99,25.3,485.0,76.5,1008.2,23.0
2023-06-30 12:37:20.074,2,740,30.14,25.5,452.0,78.5,1008.1,22.1
2023-06-30 12:39:13.849,3,1053,43.18,25.2,452.0,78.5,1008.1,22.1
2023-06-30 12:42:13.460,1,450,23.03,25.3,452.0,78.5,1008.1,22.1
2023-06-30 12:47:21.432,2,741,30.07,25.5,482.0,80.5,1008.1,21.6
2023-06-30 12:49:15.213,3,1052,43.18,25.2,482.0,80.5,1008.1,21.6
2023-06-30 12:52:14.825,1,449,23.03,25.3,482.0,80.5,1008.1,21.6
2023-06-30 12:57:22.804,2,740,30.07,25.5,472.0,82.0,1008.2,21.5
2023-06-30 12:59:16.575,3,1052,43.18,25.2,472.0,82.0,1008.2,21.5
2023-06-30 13:02:16.206,1,448,23.03,25.2,472.0,82.0,1008.2,21.5
2023-06-30 13:07:24.172,2,741,30.14,25.5,479.0,83.0,1008.2,21.0
2023-06-30 13:09:17.931,3,1054,43.18,25.2,479.0,83.0,1008.2,21.0
2023-06-30 13:12:17.551,1,447,23.14,25.2,479.0,83.0,1008.2,21.0
2023-06-30 13:17:25.522,2,741,30.26,25.5,482.0,85.0,1008.2,20.7
2023-06-30 13:19:19.293,3,1057,43.18,25.1,482.0,85.0,1008.2,20.7
2023-06-30 13:22:18.929,1,446,23.2,25.2,482.0,85.0,1008.2,20.7
2023-06-30 13:27:26.882,2,740,30.26,25.5,475.0,86.0,1008.2,20.6
2023-06-30 13:29:20.658,3,1060,43.18,25.1,475.0,86.0,1008.2,20.6
2023-06-30 13:32:20.287,1,445,23.2,25.2,475.0,86.0,1008.2,20.6
2023-06-30 13:37:28.243,2,741,30.26,25.5,473.0,88.0,1008.5,20.3
2023-06-30 13:39:22.031,3,1062,43.18,25.0,473.0,88.0,1008.5,20.3
2023-06-30 13:42:21.639,1,444,23.29,25.2,473.0,88.0,1008.5,20.3
2023-06-30 13:47:29.597,2,740,30.14,25.5,471.0,89.0,1008.3,19.8
2023-06-30 13:49:23.370,3,1062,43.28,25.0,471.0,89.0,1008.3,19.8
2023-06-30 13:52:22.993,1,444,23.41,25.1,471.0,89.0,1008.3,19.8
2023-06-30 13:57:30.965,2,741,30.26,25.5,482.0,90.5,1008.3,19.4
2023-06-30 13:59:24.734,3,1070,43.28,24.9,482.0,90.5,1008.3,19.4
2023-06-30 14:02:24.388,1,443,23.5,25.1,482.0,90.5,1008.3,19.4
2023-06-30 14:07:32.317,2,742,30.26,25.4,482.0,90.5,1008.2,19.4
2023-06-30 14:09:26.101,3,1089,43.79,24.8,482.0,90.5,1008.2,19.4
2023-06-30 14:12:25.743,1,444,23.56,25.1,482.0,90.5,1008.2,19.4
2023-06-30 14:17:33.689,2,742,30.33,25.4,475.0,91.5,1008.1,19.4
2023-06-30 14:19:27.443,3,1104,44.38,24.7,475.0,91.5,1008.1,19.4
2023-06-30 14:22:27.136,1,441,23.88,25.0,475.0,91.5,1008.1,19.4
2023-06-30 14:27:35.046,2,742,30.33,25.4,489.0,92.0,1008.1,19.5
2023-06-30 14:29:28.818,3,1113,44.96,24.7,489.0,92.0,1008.1,19.5
2023-06-30 14:32:28.493,1,435,24.47,25.0,489.0,92.0,1008.1,19.5
2023-06-30 14:37:36.391,2,743,30.41,25.3,491.0,92.0,1008.1,19.9
2023-06-30 14:39:30.164,3,1122,45.34,24.6,491.0,92.0,1008.1,19.9
2023-06-30 14:42:29.838,1,428,24.84,24.9,491.0,92.0,1008.1,19.9
2023-06-30 14:47:37.756,2,744,30.53,25.3,485.0,91.5,1008.0,20.3
2023-06-30 14:49:31.527,3,1129,45.61,24.5,485.0,91.5,1008.0,20.3
2023-06-30 14:52:31.222,1,424,25.06,24.8,485.0,91.5,1008.0,20.3
2023-06-30 14:57:39.118,2,743,30.8,25.2,490.0,90.5,1007.9,20.3
2023-06-30 14:59:32.882,3,1136,45.98,24.4,490.0,90.5,1007.9,20.3
2023-06-30 15:02:32.597,1,424,25.17,24.8,490.0,90.5,1007.9,20.3
2023-06-30 15:07:40.476,2,745,31.0,25.2,487.0,90.0,1008.0,20.3
2023-06-30 15:12:33.946,1,424,25.35,24.7,487.0,90.0,1008.0,20.3
2023-06-30 15:17:41.841,2,745,31.13,25.1,484.0,90.5,1007.9,19.6
2023-06-30 15:19:35.597,3,1161,46.87,24.4,484.0,90.5,1007.9,19.6
2023-06-30 15:22:35.308,1,443,29.69,24.6,484.0,90.5,1007.9,19.6
2023-06-30 15:27:43.201,2,745,31.41,25.1,487.0,90.5,1007.9,19.3
2023-06-30 15:29:36.952,3,1215,48.46,24.3,487.0,90.5,1007.9,19.3
2023-06-30 15:32:36.684,1,480,31.21,24.6,487.0,90.5,1007.9,19.3
2023-06-30 15:37:44.572,2,749,31.96,25.1,483.0,90.5,1007.9,19.0
2023-06-30 15:39:38.323,3,1290,50.02,24.3,483.0,90.5,1007.9,19.0
2023-06-30 15:42:38.059,1,773,34.54,24.5,483.0,90.5,1007.9,19.0
2023-06-30 15:47:45.935,2,760,33.02,25.0,496.0,90.5,1007.7,19.0
2023-06-30 15:49:39.682,3,1341,51.32,24.2,496.0,90.5,1007.7,19.0
2023-06-30 15:52:39.409,1,889,33.87,24.4,496.0,90.5,1007.7,19.0
2023-06-30 15:57:47.288,2,781,33.8,25.0,477.0,90.0,1007.6,19.1
2023-06-30 15:59:41.034,3,1359,51.68,24.1,477.0,90.0,1007.6,19.1
2023-06-30 16:02:40.777,1,905,33.37,24.4,477.0,90.0,1007.6,19.1
2023-06-30 16:07:48.645,2,810,34.31,24.9,473.0,90.0,1007.7,19.0
2023-06-30 16:09:42.383,3,1368,51.88,24.1,473.0,90.0,1007.7,19.0
2023-06-30 16:12:42.130,1,914,33.02,24.3,473.0,90.0,1007.7,19.0
2023-06-30 16:17:50.005,2,845,34.75,24.9,493.0,91.0,1007.8,18.9
2023-06-30 16:19:43.758,3,1372,51.95,24.1,493.0,91.0,1007.8,18.9
2023-06-30 16:22:43.497,1,914,32.59,24.3,493.0,91.0,1007.8,18.9
2023-06-30 16:27:51.431,2,862,35.05,24.9,495.0,91.5,1007.6,19.2
2023-06-30 16:29:45.107,3,1380,52.09,24.0,495.0,91.5,1007.6,19.2
2023-06-30 16:32:44.858,1,913,32.24,24.3,495.0,91.5,1007.6,19.2
2023-06-30 16:37:52.720,2,874,35.34,24.8,497.0,90.5,1007.4,19.6
2023-06-30 16:39:46.464,3,1381,52.16,24.0,497.0,90.5,1007.4,19.6
2023-06-30 16:42:46.223,1,910,31.9,24.2,497.0,90.5,1007.4,19.6
2023-06-30 16:47:54.083,2,883,35.5,24.8,467.0,90.0,1007.4,19.9
2023-06-30 16:49:47.825,3,1381,52.16,24.0,467.0,90.0,1007.4,19.9
2023-06-30 16:52:47.598,1,905,31.68,24.2,467.0,90.0,1007.4,19.9
2023-06-30 16:57:55.429,2,891,35.58,24.8,490.0,90.0,1007.5,19.8
2023-06-30 16:59:49.189,3,1382,52.16,24.0,490.0,90.0,1007.5,19.8
2023-06-30 17:02:48.943,1,903,31.41,24.2,490.0,90.0,1007.5,19.8
2023-06-30 17:07:56.802,2,896,35.58,24.7,468.0,90.5,1007.4,19.6
2023-06-30 17:09:50.553,3,1383,52.16,23.9,468.0,90.5,1007.4,19.6
2023-06-30 17:12:50.321,1,899,31.27,24.2,468.0,90.5,1007.4,19.6
2023-06-30 17:17:58.167,2,901,35.58,24.7,506.0,91.0,1007.3,19.5
2023-06-30 17:19:51.920,3,1382,52.16,23.9,506.0,91.0,1007.3,19.5
2023-06-30 17:22:51.683,1,876,30.74,24.2,506.0,91.0,1007.3,19.5
2023-06-30 17:27:59.512,2,906,35.65,24.7,483.0,91.0,1007.2,19.3
2023-06-30 17:29:53.265,3,1383,52.16,23.9,483.0,91.0,1007.2,19.3
2023-06-30 17:32:53.044,1,870,30.53,24.2,483.0,91.0,1007.2,19.3
2023-06-30 17:38:00.871,2,910,35.65,24.6,492.0,91.0,1007.2,19.3
2023-06-30 17:39:54.637,3,1384,52.16,23.9,492.0,91.0,1007.2,19.3
2023-06-30 17:42:54.403,1,867,30.41,24.1,492.0,91.0,1007.2,19.3
2023-06-30 17:48:02.242,2,914,35.65,24.6,475.0,91.0,1007.2,19.3
2023-06-30 17:49:55.992,3,1385,52.16,23.9,475.0,91.0,1007.2,19.3
2023-06-30 17:52:55.778,1,863,30.33,24.1,475.0,91.0,1007.2,19.3
2023-06-30 17:58:03.606,2,915,35.73,24.6,492.0,91.5,1007.0,19.3
2023-06-30 17:59:57.362,3,1387,52.16,23.8,492.0,91.5,1007.0,19.3
2023-06-30 18:02:57.138,1,860,30.2,24.1,492.0,91.5,1007.0,19.3
2023-06-30 18:08:04.980,2,917,35.73,24.6,499.0,92.0,1007.2,19.2
2023-06-30 18:09:58.725,3,1386,52.16,23.8,499.0,92.0,1007.2,19.2
2023-06-30 18:12:58.497,1,857,30.14,24.1,499.0,92.0,1007.2,19.2
2023-06-30 18:18:06.332,2,920,35.73,24.5,497.0,92.5,1007.3,19.1
2023-06-30 18:20:00.085,3,1386,52.16,23.8,497.0,92.5,1007.3,19.1
2023-06-30 18:22:59.861,1,854,29.94,24.1,497.0,92.5,1007.3,19.1
2023-06-30 18:28:07.697,2,922,35.73,24.5,508.0,92.5,1007.2,19.1
2023-06-30 18:30:01.449,3,1387,52.16,23.7,508.0,92.5,1007.2,19.1
2023-06-30 18:33:01.216,1,852,29.88,24.1,508.0,92.5,1007.2,19.1
2023-06-30 18:38:09.054,2,924,35.73,24.5,494.0,93.0,1007.2,19.1
2023-06-30 18:40:02.812,3,1387,52.16,23.7,494.0,93.0,1007.2,19.1
2023-06-30 18:43:02.578,1,848,29.75,24.0,494.0,93.0,1007.2,19.1
2023-06-30 18:48:10.415,2,925,35.65,24.5,516.0,93.0,1007.3,18.9
2023-06-30 18:50:04.160,3,1388,52.16,23.7,516.0,93.0,1007.3,18.9
2023-06-30 18:53:03.935,1,845,29.69,24.0,516.0,93.0,1007.3,18.9
2023-06-30 18:58:11.784,2,928,35.65,24.4,512.0,93.5,1007.4,18.7
2023-06-30 19:00:05.545,3,1387,52.16,23.6,512.0,93.5,1007.4,18.7
2023-06-30 19:03:05.321,1,842,29.62,24.0,512.0,93.5,1007.4,18.7
2023-06-30 19:08:13.152,2,929,35.65,24.4,507.0,93.5,1007.4,18.7
2023-06-30 19:10:06.882,3,1387,52.09,23.6,507.0,93.5,1007.4,18.7
2023-06-30 19:13:06.682,1,840,29.56,24.0,507.0,93.5,1007.4,18.7
2023-06-30 19:18:14.503,2,929,35.65,24.4,533.0,94.0,1007.6,18.8
2023-06-30 19:20:08.235,3,1387,52.09,23.6,533.0,94.0,1007.6,18.8
2023-06-30 19:23:08.029,1,838,29.49,24.0,533.0,94.0,1007.6,18.8
2023-06-30 19:28:15.867,2,931,35.65,24.3,526.0,94.5,1007.7,18.7
2023-06-30 19:30:09.594,3,1388,52.09,23.5,526.0,94.5,1007.7,18.7
2023-06-30 19:33:09.394,1,836,29.43,24.0,526.0,94.5,1007.7,18.7
2023-06-30 19:38:17.223,2,933,35.58,24.3,534.0,94.5,1007.8,18.7
2023-06-30 19:40:10.947,3,1386,51.95,23.5,534.0,94.5,1007.8,18.7
2023-06-30 19:43:10.768,1,835,29.36,23.9,534.0,94.5,1007.8,18.7
2023-06-30 19:48:18.585,2,935,35.58,24.3,571.0,95.0,1008.0,18.7
2023-06-30 19:50:12.315,3,1388,52.09,23.4,571.0,95.0,1008.0,18.7
2023-06-30 19:53:12.143,1,835,28.47,23.9,571.0,95.0,1008.0,18.7
2023-06-30 19:58:19.944,2,936,35.58,24.2,545.0,95.0,1008.1,18.7
2023-06-30 20:00:13.684,3,1387,52.09,23.4,545.0,95.0,1008.1,18.7
2023-06-30 20:03:13.530,1,833,28.47,23.9,545.0,95.0,1008.1,18.7
2023-06-30 20:08:21.294,2,937,35.5,24.2,547.0,95.0,1007.9,18.7
2023-06-30 20:10:15.027,3,1389,51.95,23.3,547.0,95.0,1007.9,18.7
2023-06-30 20:13:14.879,1,833,28.4,23.9,547.0,95.0,1007.9,18.7
2023-06-30 20:18:22.647,2,938,35.5,24.1,552.0,95.0,1007.9,18.7
2023-06-30 20:20:16.400,3,1388,51.95,23.3,552.0,95.0,1007.9,18.7
2023-06-30 20:23:16.247,1,832,28.35,23.8,552.0,95.0,1007.9,18.7
2023-06-30 20:28:24.017,2,939,35.5,24.1,556.0,95.0,1007.9,18.9
2023-06-30 20:30:17.753,3,1389,51.95,23.3,556.0,95.0,1007.9,18.9
2023-06-30 20:33:17.603,1,830,28.35,23.8,556.0,95.0,1007.9,18.9
2023-06-30 20:38:25.389,2,940,35.5,24.1,532.0,95.0,1007.8,18.8
2023-06-30 20:40:19.122,3,1394,52.16,23.2,532.0,95.0,1007.8,18.8
2023-06-30 20:43:18.987,1,829,28.35,23.8,532.0,95.0,1007.8,18.8
2023-06-30 20:48:26.754,2,941,35.43,24.0,544.0,95.0,1007.6,18.7
2023-06-30 20:50:20.456,3,1400,52.23,23.2,544.0,95.0,1007.6,18.7
2023-06-30 20:53:20.350,1,828,28.28,23.8,544.0,95.0,1007.6,18.7
2023-06-30 20:58:28.109,2,941,35.43,24.0,533.0,95.0,1007.5,18.6
2023-06-30 21:00:21.820,3,1405,52.3,23.2,533.0,95.0,1007.5,18.6
2023-06-30 21:03:21.719,1,828,28.28,23.8,533.0,95.0,1007.5,18.6
2023-06-30 21:08:29.501,2,942,35.43,24.0,531.0,95.5,1007.4,18.5
2023-06-30 21:10:23.189,3,1406,52.3,23.1,531.0,95.5,1007.4,18.5
2023-06-30 21:13:23.062,1,828,28.28,23.7,531.0,95.5,1007.4,18.5
2023-06-30 21:18:30.854,2,943,35.5,23.9,553.0,95.5,1007.4,18.5
2023-06-30 21:20:24.535,3,1410,52.3,23.1,553.0,95.5,1007.4,18.5
2023-06-30 21:23:24.431,1,827,28.28,23.7,553.0,95.5,1007.4,18.5
2023-06-30 21:28:32.214,2,944,35.5,23.9,532.0,95.5,1007.6,18.4
2023-06-30 21:30:25.910,3,1409,52.43,23.1,532.0,95.5,1007.6,18.4
2023-06-30 21:33:25.795,1,828,28.22,23.7,532.0,95.5,1007.6,18.4
2023-06-30 21:38:33.579,2,947,35.5,23.9,540.0,95.5,1007.6,18.3
2023-06-30 21:40:27.269,3,1411,52.43,23.0,540.0,95.5,1007.6,18.3
2023-06-30 21:43:27.164,1,828,28.22,23.7,540.0,95.5,1007.6,18.3
2023-06-30 21:48:34.948,2,948,35.5,23.8,552.0,95.5,1007.7,18.3
2023-06-30 21:50:28.626,3,1411,52.43,23.0,552.0,95.5,1007.7,18.3
2023-06-30 21:53:28.527,1,828,28.22,23.6,552.0,95.5,1007.7,18.3
2023-06-30 21:58:36.298,2,949,35.58,23.8,556.0,95.5,1007.7,18.3
2023-06-30 22:00:29.975,3,1412,52.3,23.0,556.0,95.5,1007.7,18.3
2023-06-30 22:03:29.886,1,828,28.22,23.6,556.0,95.5,1007.7,18.3
2023-06-30 22:08:37.675,2,952,35.58,23.8,551.0,95.5,1007.6,18.1
2023-06-30 22:10:31.346,3,1413,52.43,22.9,551.0,95.5,1007.6,18.1
2023-06-30 22:13:31.246,1,828,28.22,23.6,551.0,95.5,1007.6,18.1
2023-06-30 22:18:39.034,2,953,35.58,23.7,568.0,95.5,1007.5,18.1
2023-06-30 22:20:32.708,3,1413,52.3,22.9,568.0,95.5,1007.5,18.1
2023-06-30 22:23:32.606,1,829,28.17,23.6,568.0,95.5,1007.5,18.1
2023-06-30 22:28:40.383,2,954,35.58,23.7,573.0,96.0,1007.5,17.9
2023-06-30 22:30:34.067,3,1414,52.3,22.8,573.0,96.0,1007.5,17.9
2023-06-30 22:33:34.001,1,828,28.17,23.5,573.0,96.0,1007.5,17.9
2023-06-30 22:38:41.748,2,955,35.58,23.7,571.0,96.0,1007.4,17.9
2023-06-30 22:40:35.413,3,1415,52.3,22.8,571.0,96.0,1007.4,17.9
2023-06-30 22:43:35.353,1,827,28.17,23.5,571.0,96.0,1007.4,17.9
2023-06-30 22:48:43.108,2,957,35.58,23.6,561.0,96.0,1007.5,17.9
2023-06-30 22:50:36.775,3,1414,52.3,22.8,561.0,96.0,1007.5,17.9
2023-06-30 22:53:36.708,1,826,28.1,23.5,561.0,96.0,1007.5,17.9
2023-06-30 22:58:44.478,2,957,35.58,23.6,565.0,96.0,1007.4,17.9
2023-06-30 23:00:38.133,3,1416,52.3,22.8,565.0,96.0,1007.4,17.9
2023-06-30 23:03:38.079,1,826,28.1,23.5,565.0,96.0,1007.4,17.9
2023-06-30 23:08:45.824,2,958,35.58,23.6,553.0,96.0,1007.5,17.9
2023-06-30 23:10:39.505,3,1415,52.3,22.7,553.0,96.0,1007.5,17.9
2023-06-30 23:13:39.453,1,825,28.03,23.5,553.0,96.0,1007.5,17.9
2023-06-30 23:18:47.198,2,959,35.58,23.5,553.0,96.0,1007.5,18.0
2023-06-30 23:20:40.847,3,1416,52.3,22.7,553.0,96.0,1007.5,18.0
2023-06-30 23:23:40.807,1,825,28.03,23.4,553.0,96.0,1007.5,18.0
2023-06-30 23:28:48.552,2,960,35.58,23.5,574.0,96.0,1007.4,18.1
2023-06-30 23:30:42.208,3,1416,52.3,22.6,574.0,96.0,1007.4,18.1
2023-06-30 23:33:42.168,1,824,28.03,23.4,574.0,96.0,1007.4,18.1
2023-06-30 23:38:49.906,2,960,35.58,23.5,583.0,96.0,1007.3,18.1
2023-06-30 23:40:43.571,3,1415,52.3,22.6,583.0,96.0,1007.3,18.1
2023-06-30 23:43:43.529,1,823,27.98,23.4,583.0,96.0,1007.3,18.1
2023-06-30 23:48:51.266,2,961,35.58,23.4,542.0,96.0,1007.3,18.0
2023-06-30 23:50:44.919,3,1414,52.3,22.6,542.0,96.0,1007.3,18.0
2023-06-30 23:53:44.906,1,823,27.86,23.4,542.0,96.0,1007.3,18.0
2023-06-30 23:58:52.623,2,961,35.58,23.4,562.0,96.0,1007.3,17.9
2023-07-01 00:00:46.276,3,1416,52.23,22.6,562.0,96.0,1007.3,17.9
2023-07-01 00:03:46.280,1,822,27.86,23.3,562.0,96.0,1007.3,17.9
2023-07-01 00:08:53.990,2,962,35.5,23.4,565.0,96.0,1007.2,18.0
2023-07-01 00:10:47.641,3,1413,52.3,22.5,565.0,96.0,1007.2,18.0
2023-07-01 00:13:47.646,1,822,27.86,23.3,565.0,96.0,1007.2,18.0
2023-07-01 00:18:55.345,2,963,35.5,23.3,557.0,96.0,1007.2,18.0
2023-07-01 00:20:49.005,3,1414,52.3,22.5,557.0,96.0,1007.2,18.0
2023-07-01 00:23:49.010,1,820,27.79,23.3,557.0,96.0,1007.2,18.0
2023-07-01 00:28:56.709,2,964,35.5,23.3,548.0,96.0,1007.1,18.0
2023-07-01 00:30:50.353,3,1412,52.23,22.5,548.0,96.0,1007.1,18.0
2023-07-01 00:33:50.365,1,820,27.79,23.3,548.0,96.0,1007.1,18.0
2023-07-01 00:38:58.054,2,965,35.5,23.3,548.0,96.0,1006.9,17.9
2023-07-01 00:40:51.721,3,1413,52.23,22.5,548.0,96.0,1006.9,17.9
2023-07-01 00:43:51.736,1,820,27.72,23.2,548.0,96.0,1006.9,17.9
2023-07-01 00:48:59.437,2,965,35.5,23.3,542.0,96.0,1007.0,17.8
2023-07-01 00:50:53.091,3,1413,52.23,22.5,542.0,96.0,1007.0,17.8
2023-07-01 00:53:53.091,1,819,27.72,23.2,542.0,96.0,1007.0,17.8
2023-07-01 00:59:00.803,2,966,35.43,23.2,550.0,96.0,1007.1,17.9
2023-07-01 01:00:54.434,3,1413,52.23,22.4,550.0,96.0,1007.1,17.9
2023-07-01 01:03:54.449,1,817,27.67,23.2,550.0,96.0,1007.1,17.9
2023-07-01 01:09:02.168,2,966,35.43,23.2,549.0,96.0,1007.1,17.8
2023-07-01 01:10:55.798,3,1413,52.23,22.4,549.0,96.0,1007.1,17.8
2023-07-01 01:13:55.813,1,815,27.67,23.2,549.0,96.0,1007.1,17.8
2023-07-01 01:19:03.563,2,967,35.43,23.2,532.0,96.0,1007.0,17.9
2023-07-01 01:20:57.152,3,1414,52.23,22.4,532.0,96.0,1007.0,17.9
2023-07-01 01:23:57.181,1,815,27.6,23.2,532.0,96.0,1007.0,17.9
